pair,formation_period,trading_period,cumulative_returns
"('BLDR', 'MSI')","(datetime.date(2012, 10, 9), datetime.date(2013, 10, 8))","(datetime.date(2013, 10, 9), datetime.date(2013, 11, 7))",-0.709254264831543
"('TER', 'VRSN')","(datetime.date(2012, 10, 9), datetime.date(2013, 10, 8))","(datetime.date(2013, 10, 9), datetime.date(2013, 11, 7))",-0.9618930816650391
"('BAC', 'TXN')","(datetime.date(2012, 10, 9), datetime.date(2013, 10, 8))","(datetime.date(2013, 10, 9), datetime.date(2013, 11, 7))",-1.5789575576782227
"('BAC', 'KEY')","(datetime.date(2012, 10, 9), datetime.date(2013, 10, 8))","(datetime.date(2013, 10, 9), datetime.date(2013, 11, 7))",0.0
"('GOOGL', 'GOOG')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",-0.00696945190428977
"('AMAT', 'MS')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",-0.5200719833374023
"('IPG', 'VRSN')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",-2.1588258743286133
"('HBAN', 'JCI')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",-0.2521071434021067
"('BLDR', 'GLW')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",-0.2758226394653285
"('GLW', 'PTC')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",-0.6872167587280273
"('TER', 'VRSN')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",-2.936979293823242
"('BLDR', 'MSI')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",-0.996727466583252
"('BAC', 'TXN')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",0.24990463256836293
"('AKAM', 'C')","(datetime.date(2012, 11, 9), datetime.date(2013, 11, 8))","(datetime.date(2013, 11, 9), datetime.date(2013, 12, 8))",0.0
"('GOOGL', 'GOOG')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",-0.006225585937503553
"('IPG', 'VRSN')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",-2.7615585327148438
"('AMAT', 'MS')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",-0.28454875946044567
"('HBAN', 'JCI')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",-1.5772709846496618
"('BLDR', 'GLW')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",0.7834453582763636
"('BAC', 'TXN')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",0.2899341583251953
"('BLDR', 'MSI')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",0.7856040000915527
"('GLW', 'PTC')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",-1.2667989730834925
"('ADP', 'HON')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",0.0
"('AKAM', 'C')","(datetime.date(2012, 12, 11), datetime.date(2013, 12, 10))","(datetime.date(2013, 12, 11), datetime.date(2014, 1, 9))",0.0
"('GOOGL', 'GOOG')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",-0.006404876708984375
"('IPG', 'VRSN')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",-0.4638557434082031
"('HBAN', 'JCI')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",-0.672519207000736
"('AMAT', 'MS')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",1.0266637802124006
"('BAC', 'TXN')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",-0.12895774841308594
"('BLDR', 'GLW')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",0.18680095672607422
"('BLDR', 'MSI')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",-0.4748249053955078
"('ADP', 'HON')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",-3.0690383911132812
"('BAC', 'KEY')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",-0.8024587631225568
"('GLW', 'PTC')","(datetime.date(2013, 1, 11), datetime.date(2014, 1, 10))","(datetime.date(2014, 1, 11), datetime.date(2014, 2, 9))",1.2813920974731445
"('GOOGL', 'GOOG')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",-0.000278472900390625
"('IPG', 'VRSN')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",-0.22377872467041016
"('HBAN', 'JCI')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",0.19671010971069336
"('BLDR', 'GLW')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",0.00020313262939453125
"('AMAT', 'MS')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",0.38839721679687145
"('AES', 'MSI')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",0.4203643798828125
"('BLDR', 'MSI')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",0.0
"('BAC', 'KEY')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",-0.02006244659423828
"('AKAM', 'C')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",-1.9019699096679688
"('KLAC', 'LRCX')","(datetime.date(2013, 2, 12), datetime.date(2014, 2, 11))","(datetime.date(2014, 2, 12), datetime.date(2014, 3, 13))",-0.4477248191833496
"('GOOGL', 'GOOG')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",-0.03349494934082031
"('IPG', 'VRSN')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",3.8318796157836914
"('AES', 'MSI')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",0.0
"('BLDR', 'GLW')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",-0.5133905410766584
"('HBAN', 'JCI')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",-0.3240032196044922
"('AMAT', 'MS')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",0.0
"('AKAM', 'C')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",0.3802642822265625
"('BAC', 'KEY')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",0.04306602478027166
"('KLAC', 'LRCX')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",0.8887395858764648
"('BAC', 'TXN')","(datetime.date(2013, 3, 14), datetime.date(2014, 3, 13))","(datetime.date(2014, 3, 14), datetime.date(2014, 4, 12))",-0.7278261184692383
"('GOOGL', 'GOOG')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",0.24166870117187855
"('IPG', 'VRSN')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",0.0
"('AES', 'MSI')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",4.1122426986694265
"('HBAN', 'JCI')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",-0.5717015266418457
"('BLDR', 'GLW')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",-1.6908583641052246
"('AVY', 'HIG')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",1.785135269165032
"('AKAM', 'C')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",2.641838073730476
"('AMAT', 'MS')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",0.0
"('IPG', 'ON')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",0.0
"('BAC', 'KEY')","(datetime.date(2013, 4, 15), datetime.date(2014, 4, 14))","(datetime.date(2014, 4, 15), datetime.date(2014, 5, 14))",0.5322141647338867
"('AES', 'MSI')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",1.0760345458984375
"('IPG', 'VRSN')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",0.0
"('HBAN', 'JCI')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",-0.057614803314208984
"('AKAM', 'C')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",0.09090042114257812
"('AVY', 'HIG')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",0.0
"('AVY', 'KEY')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",1.6394338607788086
"('IPG', 'ON')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",0.013743400573730469
"('AMAT', 'MS')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",0.6372718811035121
"('BLDR', 'GLW')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",0.5588212013244647
"('AVY', 'BAC')","(datetime.date(2013, 5, 14), datetime.date(2014, 5, 13))","(datetime.date(2014, 5, 14), datetime.date(2014, 6, 12))",1.1358623504638672
"('AES', 'MSI')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",0.2117919921875
"('AKAM', 'C')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",-1.371734619140625
"('IPG', 'VRSN')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",0.0
"('IPG', 'ON')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",-0.1530942916870135
"('AVY', 'HIG')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",0.0
"('HIG', 'KEY')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",-0.049582481384277344
"('HBAN', 'JCI')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",-0.27992963790893555
"('AVY', 'KEY')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",-0.5059804916381836
"('EQIX', 'MSI')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",-4.736564636230469
"('CSCO', 'EQIX')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",-3.351350784301758
"('NWSA', 'NWS')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",0.07924842834472834
"('AES', 'MSI')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",0.32932186126708274
"('AKAM', 'C')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",1.0155448913574219
"('IPG', 'ON')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",0.8167142868041992
"('AVY', 'HIG')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",0.0
"('HIG', 'KEY')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",-0.1601486206054723
"('EQIX', 'MSI')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",0.23583984375
"('CSCO', 'EQIX')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",2.646106719970703
"('AVY', 'TXN')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",-0.4471435546875
"('AVY', 'KEY')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",-0.25094032287597656
"('NWSA', 'NWS')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",0.009334564208984375
"('AES', 'MSI')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",0.0
"('AKAM', 'C')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",-0.019184112548828125
"('CSCO', 'EQIX')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",-0.1865367889404297
"('HIG', 'KEY')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",-0.6785984039306641
"('IPG', 'ON')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",0.06999969482421875
"('AVY', 'HIG')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",0.0
"('KEY', 'TXN')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",-0.15672588348388672
"('EQIX', 'MSI')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",-2.125926971435547
"('JNPR', 'MSI')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",0.0
"('NWSA', 'NWS')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",-0.00016117095947265625
"('AKAM', 'C')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",0.0
"('AES', 'MSI')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",1.0025463104248047
"('CSCO', 'EQIX')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",-0.33228492736816406
"('HIG', 'KEY')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",0.19486045837402344
"('IPG', 'ON')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",0.0
"('KEY', 'TXN')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",0.10064506530761719
"('JNPR', 'MSI')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",0.4910907745361328
"('A', 'RF')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",0.3969888687133789
"('AVY', 'KEY')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",-1.8461503982543945
"('NWSA', 'NWS')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",-0.08832740783691051
"('AKAM', 'C')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",0.0
"('AES', 'MSI')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",0.0
"('CSCO', 'EQIX')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",-2.459138870239258
"('IPG', 'ON')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",0.34528207778930486
"('HIG', 'KEY')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",-2.252073287963867
"('JNPR', 'MSI')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",2.127077102661133
"('KEY', 'TXN')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",-0.3098859786987376
"('A', 'RF')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",0.0
"('AES', 'IPG')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",0.4076995849609375
"('NWSA', 'NWS')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",0.16693592071533025
"('CSCO', 'EQIX')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",-4.849185943603516
"('AKAM', 'C')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",-0.02851486206055398
"('AES', 'MSI')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",0.0
"('IPG', 'ON')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",0.2003326416015625
"('A', 'RF')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",1.045443058013916
"('JNPR', 'MSI')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",0.0
"('AES', 'IPG')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",-0.5368232727050763
"('AES', 'JNPR')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",0.0
"('AMAT', 'CDNS')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",0.967391967773441
"('NWSA', 'NWS')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",0.3711328506469762
"('AKAM', 'C')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",0.0
"('CSCO', 'EQIX')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",5.867443084716797
"('AES', 'MSI')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",2.537459373474121
"('JNPR', 'MSI')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",1.9527435302734446
"('IPG', 'ON')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",0.0
"('AES', 'IPG')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",-0.019707679748535156
"('GE', 'JCI')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",-2.7376365661621094
"('A', 'RF')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",0.0
"('AES', 'JNPR')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",0.0
"('NWSA', 'NWS')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",0.07142448425292969
"('AKAM', 'C')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",0.0
"('CSCO', 'EQIX')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",0.0
"('GE', 'JCI')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",3.5416202545166016
"('HIG', 'TXN')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",-2.2995529174804616
"('AES', 'MSI')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",-0.6130504608154297
"('JNPR', 'MSI')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",0.09110832214354758
"('AES', 'IPG')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",-1.0165786743164098
"('TER', 'VRSN')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",0.0
"('IPG', 'ON')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",0.015545845031734729
"('AKAM', 'C')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",-1.1910896301269531
"('NWSA', 'NWS')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",0.04398822784423828
"('CSCO', 'EQIX')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",2.3790359497070597
"('GE', 'JCI')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",0.0
"('JNPR', 'MSI')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",3.6770858764648438
"('AES', 'JNPR')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",0.0
"('TER', 'VRSN')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",-1.7900371551513672
"('HIG', 'TXN')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",1.2713890075683594
"('IPG', 'ON')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",0.0
